Omega_m,H0,w,Chi_sq,Type
0.3092814339072337,70.42353071486617,-1.0292658909819288,1045.5864107946618,2
0.30575864852921614,70.54779266258666,-1.0424245651457267,1043.7012085042393,1
0.3097732668343538,70.37762741551998,-1.0272470892245589,1044.7190727092038,2
0.3103596335220706,70.27544964672006,-1.0201341710283014,1043.617436437497,1
0.29821015767345593,70.27101155459202,-1.0250808380800611,1036.0886902481416,1
0.2941208752057257,70.22553936373363,-1.0009495149285723,1038.1268236537921,2
0.2965119602246316,69.95718601695025,-0.9740700895544936,1040.1476659240284,2
0.2913872045025858,69.79990795087838,-0.9696222154236349,1038.7639395372537,1
0.2939095052528519,69.89028601499574,-0.9588278223827214,1041.4594388983278,2
0.2836205880190351,70.15409189337389,-0.9953345968030195,1035.8213115161852,1
0.2777536230359503,70.19368189877905,-0.9664870363179233,1038.476203645808,2
0.2772880852842027,69.99507401026369,-0.9963604622652871,1039.3872958283762,2
0.2754703046116706,70.1552349624542,-1.0006732161971692,1037.331773243796,1
0.28138623228533577,70.18153104672132,-0.9981280357896907,1035.7850851439796,1
0.27844308636198467,70.44570099653941,-1.0232097569247574,1036.4264767158957,2
0.2808871528344622,70.61140407906359,-1.0336683981136672,1037.7834507992902,2
0.2808836452676812,70.19898193812521,-1.007667924334052,1035.9949648695956,1
0.28325471176780903,70.22925677416727,-0.9873665317393492,1037.107248934431,2
0.2800179804310374,70.17459082045264,-0.9823411996007181,1036.4936982763327,1
0.2708984114302932,70.41897539760001,-1.0125791320121458,1037.5252399962205,2
0.2686229630138646,70.59257397253789,-1.0037422854554015,1039.3047786821257,2
0.26454232316893894,70.39180143045492,-0.9894620789573674,1037.7624336625831,1
0.261175087888321,70.39561816349244,-0.9971085497572176,1039.4227289669032,2
0.2630590185967988,70.35785969250891,-0.9896416809965282,1038.144016957731,1
0.26635815096089216,70.25822888426471,-0.990720701324136,1037.9127429433113,1
0.26708379530779264,70.26517606660693,-1.0143117515305455,1042.0251132720477,2
0.26154724957639064,70.57073450689529,-1.0419326873968162,1046.93515870828,2
0.26083063576720394,70.7185653905945,-1.0168977988424917,1041.7123575523103,1
0.25945686269019624,70.60861847977013,-1.0129757956480108,1041.2877093881343,1
0.26091998095002966,70.70711241496163,-1.0214798395681233,1041.865138081661,2
0.2621475599448708,70.71355512595169,-1.042543570668546,1044.3425404501577,2
0.25686472810351446,70.36890249750721,-0.9675525714172002,1038.4991292840216,1
0.2593298830614278,70.51673481446791,-0.9941121970152257,1039.5165581520628,2
0.2657033074713843,70.19672954927165,-0.9861428221023865,1038.3399151634153,1
0.25816416333676545,70.33368886607214,-0.9890194492100269,1040.1934344734177,2
0.25969671628964847,70.4177777773592,-0.9994599512281832,1040.2478873247078,2
0.2563969543583052,70.65263576612108,-0.9669820582988752,1044.5983144072795,2
0.25446703267616766,70.8121367882798,-1.0009735328206075,1044.5066455955157,1
0.2556842449644385,70.71208018759006,-0.9775177777473412,1044.394203313208,1
0.2503394726540448,70.44555525563416,-0.930261321021027,1044.1039023732321,1
0.25635554087902895,70.33205792678089,-0.9746116534247315,1038.9473925080538,1
0.2602661053942273,70.12798560791768,-0.9727207099454968,1039.6759307779803,2
