H0,Omega_m,Omega_r,Chi_sq,Type
70.14556537368111,0.2751629728782076,0.00026308331982055275,1037.3447911626668,2.0
70.2129882055991,0.2760293028718523,0.00026855971465748285,1036.318063467336,1.0
70.33108120340512,0.2743883041322079,0.0002815763132012725,1036.325064729902,2.0
70.30880538954061,0.27347334502589504,0.00028885718094962817,1036.3934025992307,2.0
70.12767319126704,0.26906797359907497,0.00028443494526070225,1040.5493400499915,2.0
70.22735511196375,0.26589852771950095,0.00026765707467341646,1039.9195574572655,1.0
70.48078553239358,0.26228332530644355,0.0002721962562769107,1038.8367468216545,1.0
70.25952372836032,0.2709642738153502,0.0002879095608188648,1037.223493493022,1.0
70.40687601176053,0.2726112279610662,0.00029165620397797676,1036.889206995438,1.0
70.19987462240367,0.2751009954360206,0.0002879747157344719,1036.6384200346386,1.0
70.17026912826938,0.26678814631499037,0.00028436612262920603,1040.7568959106934,2.0
70.09473793307527,0.2702831419467478,0.00026801094448139463,1040.7863091499357,2.0
69.97309670901089,0.2811876053865406,0.0002655425560536718,1038.7520143688953,1.0
70.50701071441819,0.28175996306772627,0.00026834522266973196,1041.0072418692287,2.0
70.39310487839373,0.2849617538752776,0.00025420660098542845,1038.857105131216,1.0
70.43871769476483,0.2758031891777535,0.000259602064122793,1037.4927018672377,1.0
70.25779996210198,0.27564062611278894,0.0002703484962550081,1036.161987166938,1.0
70.3743894736433,0.2714570268797682,0.00027190166551526823,1036.7672011050695,2.0
70.35412468507285,0.2755294549480746,0.00028848032056526636,1036.4059331128503,1.0
70.33997133434121,0.2715182312196097,0.0003017307460757381,1036.6868290163338,2.0
70.28804226736497,0.2733442263568947,0.00030722732669597375,1036.4435423419648,1.0
70.31812353296165,0.27933641496620326,0.00029613770707830593,1036.227100755564,1.0
70.09764118766098,0.27758982052761827,0.0002841726467971456,1037.325853449658,2.0
69.91826485683102,0.28129015429181875,0.00028971164275928563,1040.2842173417982,2.0
70.00871398282338,0.28299425873839834,0.0002911155971090868,1037.3173791457734,1.0
70.06517211938517,0.2796517159422576,0.0003096936092290648,1037.2345150564897,1.0
70.32879861344715,0.27374548071850935,0.00031281143548743347,1036.370389916485,1.0
70.26260410486495,0.2686634077664006,0.0003235034109964683,1037.9713528448078,2.0
70.40644707649352,0.2690584930352949,0.00033761776117529734,1037.1806993793962,1.0
70.41612838037818,0.2730139225112105,0.0003357978969647465,1036.9736941359229,1.0
70.45562914557374,0.2750851562937882,0.0003267500443691705,1037.7057937642082,2.0
